time (s),Altitude (m),Airspeed (kmh),ax,ay,GForce
405.0,1848,9,-0.07969827698985762,1.0168747039272759,1.0199931268603417
405.1667,1847,9,-0.06000590450329739,0.9945212000236128,0.9963298278540424
405.3333,1847,8,0.04976576645219138,0.9789979334238467,0.9802619982222797
405.5,1847,8,0.11962046615113865,0.9634746668240807,0.9708720253122906
405.6667,1846,8,0.11962046615113865,0.9013816004250164,0.909284249015114
405.8333,1846,8,0.10261879320853763,0.8954679750536769,0.9013287474979976
406.0,1846,7,0.06708017919808426,0.9133225747325289,0.9157826575980257
406.1667,1845,7,0.02886906141404486,0.9586982771010755,0.95913284232347
406.3333,1845,7,0.026480866552542285,0.9682510565470858,0.9686131037715324
406.5,1844,7,0.04006372482733759,0.9692958917989929,0.9701235116754184
406.6667,1844,8,0.05611619369755018,0.9310169275700243,0.9327065704802496
406.8333,1844,8,0.054850974476252506,0.9174401520799469,0.9190783764453773
407.0,1843,8,0.05566460776010241,0.9572653601841742,0.9588824319829948
407.1667,1843,9,0.02594558149737782,0.9624040967137522,0.9627537684011682
407.3333,1842,9,0.014610133270368447,0.9397332002597325,0.9398467660552844
407.5,1842,9,-0.013879626606849386,0.8936199671251334,0.8937277491940541
407.6667,1841,9,0.0026785244329010217,0.7647768543470749,0.764781544912104
407.8333,1841,10,0.03483954856780107,0.823765267426186,0.8245016737170059
408.0,1840,10,0.07487693301063658,0.8648562672490964,0.8680915378559566
408.1667,1840,10,0.08716272689708231,0.9197272791338309,0.9238482607782813
408.3333,1839,10,0.07795275054124041,0.9912531438973461,0.9943135454188068
408.5,1839,11,0.06814858216244052,0.9683767510134806,0.9707717348348042
408.6667,1838,11,0.06469198433658169,1.016014953777135,1.0180724135031647
408.8333,1838,11,0.054704987643025955,0.9902875818600401,0.9917974241039493
409.0,1837,11,0.05394510745982077,0.9527277899473198,0.9542538008081266
409.1667,1837,12,0.04459134425226921,0.9505386113242754,0.9515839635053264
409.3333,1836,12,0.026480866552542285,0.9211384851883552,0.9215190422278159
409.5,1836,12,0.030063158844795924,0.9157107695940314,0.9162041295858804
409.6667,1835,12,0.05752739975207441,0.9634746668240807,0.9651905694390139
409.8333,1835,12,0.07305066635184047,1.0128668787324273,1.01549776655964
410.0,1834,12,0.07822508855176263,0.9962460074235868,0.9993123994959576
410.1667,1834,12,0.0321256907706392,1.0283901453321933,1.0288918072488773
410.3333,1833,12,-0.01362090549685352,1.015218888823301,1.0153102586353455
410.5,1833,11,-0.04244243715041899,0.9485723308883051,0.9495213675311048
410.6667,1832,11,-0.023045745932425834,1.003391638080622,1.0036562587737379
410.8333,1832,11,-0.004565666646989836,1.0530319741304235,1.0530418718422112
411.0,1831,10,0.014683183936720221,1.065307295718546,1.0654084804438537
411.1667,1831,10,0.019056695570045454,1.0944100459699335,1.0945759481945332
411.3333,1830,10,-0.015431953266825903,1.0178060999232619,1.0179230826652033
411.5,1830,9,-0.023045745932425834,0.9531258224242367,0.9534043946707291
411.6667,1829,9,-0.02573375746485281,0.9733531092057498,0.9736932275998227
411.8333,1829,8,-0.02573375746485281,0.9789979334238467,0.9793360914014261
412.0,1828,8,0.019056695570045454,1.016118788336331,1.0162974710468105
412.1667,1828,7,0.027674963983293353,1.025567733223145,1.0259410699742635
412.3333,1828,7,0.030827381200476803,0.9845863093997627,0.9850687935820142
412.5,1827,7,0.03510490355241212,0.9151800596248084,0.9158530972750444
412.6667,1827,7,0.04782535812722062,0.9169048670247825,0.918151294751432
412.8333,1827,7,0.04394454147727911,0.9169048670247825,0.9179573290188289
413.0,1827,7,0.02906807765250315,0.9427769780243924,0.9432249908856409
413.1667,1826,7,0.03202489033817309,0.9479514002243146,0.9484921985912224
413.3333,1826,7,0.033439572269678614,0.93135756351422,0.931957679354982
413.5,1825,7,0.04545374795225646,0.9473764644243232,0.9484662400676358
413.6667,1825,7,0.03879242282132242,0.9474161151691501,0.9482099700754851
413.8333,1825,7,0.051203105952169536,0.9036813436249818,0.9051307799843078
414.0,1824,7,0.042004133152308346,0.8869671385823766,0.8879611771507163
414.1667,1824,7,0.034699066517124344,0.8986422004368222,0.899311864495901
414.3333,1823,7,0.019236675472651427,0.9065560226249386,0.9067600960787745
414.5,1823,7,-0.0009833743547361978,0.8834701389637478,0.8834706862515277
414.6667,1823,8,-0.007305066635184003,0.8730744672136784,0.8731050276450095
414.8333,1822,8,-0.009740088846912003,0.9255289040246523,0.9255801540200719
415.0,1822,8,0.008046987465320088,0.9382493585994608,0.9382838658527421
415.1667,1821,9,0.017381020614748527,0.9142284417489606,0.9143936480424297
415.3333,1821,9,0.0665145540993072,0.965108694887214,0.9673980457153772
415.5,1821,9,0.042004133152308346,0.9608874557241198,0.9618050996796851
415.6667,1820,9,0.04717855535223051,0.9634746668240807,0.9646290736323972
415.8333,1820,9,0.03703668784038332,0.9609909441681181,0.9617043781845422
416.0,1819,9,0.03904732046663841,0.970866698538255,0.9716516040053633
416.1667,1819,9,-0.0018892413711679343,0.9773920782583537,0.9773939041528459
416.3333,1819,9,0.003195966652893194,0.9534954240099454,0.9535007801836094
416.5,1818,9,0.020406544839590254,0.9621248175545358,0.9623412033300035
416.6667,1818,9,0.02182388657261229,0.8517071473057651,0.8519867057629823
416.8333,1817,9,0.029585519872495324,0.9585072215121556,0.9589637097810731
417.0,1817,9,0.030063158844795924,1.0542260715611744,1.0546546370632588
417.1667,1817,9,-0.004565666646989836,0.9789979334238467,0.9790085796151605
417.3333,1816,9,-0.02972406423971413,0.9709686575963814,0.9714235193927753
417.5,1816,9,-0.07183315524597625,0.9307033262245745,0.9334713084171785
417.6667,1815,9,-0.05248531571583282,0.9189296409290997,0.9204272884611118
417.8333,1815,10,0.0024903636256313013,0.9578298426059837,0.957833080081071
418.0,1814,10,0.04976576645219138,0.9277711536446185,0.929104916059344
418.1667,1813,10,0.05955217365639161,0.9135302438509205,0.9154692609899707
418.3333,1813,10,0.055309790237822176,0.9132088511676952,0.9148822758951961
418.5,1812,10,0.053293781588501725,0.9169048670247825,0.9184523734683998
418.6667,1812,10,0.018122184537283502,0.9849684205776029,0.9851351192133702
418.8333,1811,10,0.01952216083540596,0.9902389195822979,0.9904313366504516
419.0,1811,10,0.022045647524037825,1.0056092475948744,1.0058508683811351
419.1667,1810,10,0.026480866552542285,0.9568218382813239,0.9571882085073058
419.3333,1810,10,0.017856829552672447,0.9542756940242194,0.9544427518542319
419.5,1810,10,0.006522380924271762,0.9013816004250164,0.9014051980312102
419.6667,1809,10,-0.00891218129492435,0.9696839734639872,0.9697249276822475
419.8333,1809,10,-0.0008696507899026369,1.0507006410513375,1.0507010009504074
420.0,1808,10,0.025905930752550935,1.0083196592234047,1.008652394249158
420.1667,1808,10,0.0540777849521263,0.9703738964239769,0.9718795736542565
420.3333,1807,10,0.07305066635184047,0.9433857335773248,0.9462098298853564
420.5,1807,10,0.0808122996517235,0.9246665003246655,0.9281911250371147
420.6667,1806,10,0.05955217365639161,1.0053199941799715,1.0070822965801849
420.8333,1806,10,-0.0032720610970091843,1.1497538660212734,1.1497585219578443
421.0,1805,10,-0.05819149671890916,1.117296126767217,1.1188104777751289
421.1667,1805,10,-0.09064923597296506,1.048147030095532,1.0520596374163238
421.3333,1804,10,-0.08466572230178267,0.9833444480717812,0.9869825672657438
421.5,1804,10,-0.028100941814377306,0.9835046882431335,0.9839060599097245
421.6667,1803,9,-0.01491451104683373,0.9489862846642989,0.9491034775622287
421.8333,1803,9,0.0448265452613568,1.0269789392776691,1.0279567894031125
422.0,1803,9,0.06740584213374357,1.0537918543136287,1.0559454624986628
422.1667,1802,9,0.0678762441519183,1.0186685036232486,1.0209273748872636
422.3333,1802,8,0.05955217365639161,0.9634746668240807,0.9653133662179211
422.5,1802,8,0.046906217341708294,0.8940284741409165,0.8952581224429316
422.6667,1801,7,0.051939023776158416,0.9100746297208855,0.911555535254121
422.8333,1801,6,0.051203105952169536,0.9542756940242194,0.955648396778101
423.0,1801,6,0.08857393295160654,1.0100444666233788,1.0139206902687319
423.1667,1800,5,0.06391933305786035,0.9415594669185287,0.9437266081246547
423.3333,1800,6,0.05974500926632664,0.979737136595264,0.9815570910324678
423.5,1800,6,0.05344232959424112,0.9569385545715474,0.9584296947705355
423.6667,1799,6,0.029807280823920854,0.9424073764386838,0.9428786439177416
423.8333,1799,6,0.03525488680458391,0.9189296409290997,0.9196056720256178
424.0,1799,7,0.01982803800978559,0.9353849463102185,0.9355950774106755
424.1667,1799,7,0.02820567395251634,0.9876219704237166,0.9880246537950054
424.3333,1798,7,0.03772185271099348,1.000944620685585,1.0016551661382074
424.5,1798,7,0.03313369509529898,1.0133708808947575,1.0139124143613614
424.6667,1797,8,0.037227743429303205,0.9909389077313592,0.9916379499276221
424.8333,1797,8,0.026480866552542285,0.9679098858525851,0.9682720606443924
425.0,1797,8,0.022341328792604465,0.9831374711837846,0.9833912864256354
425.1667,1796,9,-0.00018730940090215393,0.9698431864547539,0.9698432045426323
425.3333,1796,8,0.016966606378491948,0.9865091914559914,0.9866550818594897
425.5,1795,8,0.0023930390701464915,1.0052269011268995,1.0052297495523999
425.6667,1795,8,0.043638161215441666,0.9209899371826158,0.9220231849069217
425.8333,1795,7,0.04045180649233183,0.923114173664689,0.9240000683274512
426.0,1794,7,0.03071448471611497,0.9719419031512255,0.9724270886151839
426.1667,1794,7,0.026480866552542285,0.9568218382813239,0.9571882085073058
426.3333,1794,7,0.023977113875160733,0.948452150759791,0.9487551761495985
426.5,1793,7,0.028343658544514285,0.9522979148722491,0.9527196238399425
426.6667,1793,7,0.04821343979221486,1.05971891974263,1.0608151227415097
426.8333,1793,7,0.040854261552325646,0.9703738964239769,0.971233529872212
427.0,1793,7,0.09756108729883933,0.9716448071397468,0.9765304895376117
427.1667,1792,7,0.05671038572050775,0.9209899371826158,0.9227342695707184
427.3333,1792,7,0.01716690659268274,0.8964141551130914,0.8965785186859427
427.5,1792,7,0.0049871127990200135,0.9169048670247825,0.9169184295605604
427.6667,1792,7,-0.05352366130779059,0.9133225747325289,0.914889560458445
427.8333,1791,7,-0.04596104424636585,0.9427769780243924,0.9438966298705712
428.0,1791,7,-0.004565666646989836,0.9789979334238467,0.9790085796151605
428.1667,1791,7,0.04916871773681562,0.970639251408588,0.9718837992161957
428.3333,1790,7,0.05113546644628846,0.8484198673199322,0.8499594738526367
428.5,1790,7,0.04565666646990057,0.8630300005903003,0.8642368385529728
428.6667,1789,7,-0.03043777764659979,0.8718134735683193,0.872344651501528
428.8333,1789,7,-0.07626837427448072,0.9649530731669156,0.9679624467554241
429.0,1789,7,-0.07597269300591362,0.954160706864221,0.9571804974017183
429.1667,1788,7,-0.07074380320388737,0.965108694887214,0.967698030709297
429.3333,1788,7,0.015097137712714048,0.9407072091444237,0.9408283461415303
429.5,1788,7,0.01749371220530949,0.9291600774982819,0.9293247438776907
429.6667,1787,8,0.02374146656434812,0.9415594669185287,0.941858740458743
429.8333,1787,8,0.019650629248645253,0.9013816004250164,0.9015957724028166
430.0,1787,8,0.02213435190460777,0.9423630242483986,0.9426229357515257
430.1667,1786,9,-0.006953861508492409,0.944369107932061,0.9443947099630937
430.3333,1786,9,0.026480866552542285,0.9909389077313592,0.9912926687659869
430.5,1785,10,0.010957599952776224,0.9649530731669156,0.9650152861022461
430.6667,1785,11,0.026480866552542285,0.9815851445238075,0.9819422754129683
430.8333,1784,12,0.010957599952776224,0.9586982771010755,0.9587608959032985
431.0,1784,13,-0.04755317415403438,0.9431750105013095,0.9443730220661055
431.1667,1783,13,-0.08218199964582014,0.9821025867437998,0.9855350688608946
431.3333,1783,13,-0.07237783126702069,0.9863510597079467,0.9890030148821117
431.5,1782,12,-0.037337007246496016,1.0589140096226424,1.0595720512948736
431.6667,1781,12,0.0799498959517367,1.0405160640229196,1.0435830898172134
431.8333,1781,11,0.09280755111517922,1.0185117029505237,1.0227313090891335
432.0,1780,11,0.11115322982399373,1.0283901453321933,1.0343796844083293
432.1667,1780,10,0.056788196580657146,0.9841723556237689,0.9858093755107635
432.3333,1779,10,0.020365640316270636,1.048147030095532,1.0483448650151228
432.5,1779,9,0.005950094598013122,0.9835046882431335,0.9835226867855914
432.6667,1779,9,-0.008312662033140234,0.9484866852794791,0.9485231112115986
432.8333,1778,8,0.054422746432121374,0.9308758069645721,0.9324653362571491
433.0,1778,7,0.0854692796316535,0.9150420750328104,0.9190250251440955
433.1667,1778,7,0.033439572269678614,0.8821113384391,0.8827449339398099
433.3333,1777,7,0.025805941917769887,0.8824837106513883,0.8828609438656275
433.5,1777,7,0.0321256907706392,0.9267833094064516,0.9273399390740514
433.6667,1777,8,0.02777447210252294,0.9311345280745679,0.9315486732711404
433.8333,1776,8,0.06730130835192695,0.9634746668240807,0.9658223955353563
434.0,1776,8,0.0808122996517235,0.9557130335241976,0.9591235740106819
434.1667,1776,9,0.0678762441519183,0.849637378425796,0.8523443314403106
434.3333,1775,9,0.09478323959151304,0.8315269007260692,0.8369114942086555
434.5,1775,9,0.05005323435218684,0.8473376352258306,0.8488146996484084
434.6667,1774,9,-0.0008696507899026369,0.8481589720829615,0.8481594179264429
434.8333,1774,10,0.022898574260288646,0.9276517439015434,0.927934320233242
435.0,1773,10,0.010957599952776224,0.9634746668240807,0.9635369752160517
435.1667,1773,10,0.05907972641205093,0.9821025867437998,0.9838779929248268
435.3333,1772,10,0.042004133152308346,0.9634746668240807,0.9643898489789542
435.5,1772,10,0.031655288752464456,0.9647682723740613,0.9652874580588069
435.6667,1771,9,0.021306444352620118,0.9679098858525851,0.9681443651140649
435.8333,1771,9,0.034552965184420796,0.9883118933837063,0.9889157223983862
436.0,1770,9,0.04797462030606456,1.0195972460693887,1.0207252854641118
436.1667,1770,9,0.04797462030606456,1.0076562717618762,1.0087976636643026
436.3333,1769,8,0.06559949838395292,0.9783770027598562,0.9805737370119525
436.5,1769,8,0.02820567395251634,0.9376025558244707,0.938026712163196
436.6667,1769,8,-0.0004261288870520141,0.9396723247044394,0.9396724213263226
436.8333,1768,7,-0.009072421466276629,0.9214116218440692,0.9214562852900727
437.0,1768,7,-0.040118954665808754,0.9774956818174177,0.9783186283083726
437.1667,1767,7,-0.021123817686740244,0.9914165467036598,0.9916415606213127
437.3333,1767,7,0.02528676912179122,1.000491687177369,1.0008111893877074
437.5,1767,7,0.034552965184420796,1.0019723679915002,1.0025679695768912
437.6667,1767,7,0.03918172104325989,0.9973436121326612,0.9981129635095098
437.8333,1766,7,0.042004133152308346,1.0100444666233788,1.0109174900843207
438.0,1766,7,0.03071448471611497,0.9423065760062177,0.9428070124664634
438.1667,1766,7,0.0371020489629084,0.9226239652457491,0.9233696677295801
438.3333,1765,7,0.03461210143813395,0.9339065399673835,0.9345477103710723
438.5,1765,7,0.06209306639906424,0.9232968003305684,0.9253823698317923
438.6667,1764,8,0.0665145540993072,1.025567733223145,1.0277224145339485
438.8333,1764,8,0.04643935218081281,1.0359165776229888,1.0369569755901638
439.0,1764,8,0.03812331650236683,1.0501462386727747,1.0508380036236393
439.1667,1763,9,0.02170447682953714,0.9646687642548317,0.9649129023095235
439.3333,1763,8,0.021306444352620118,0.9531258224242367,0.9533639378237615
439.5,1762,8,0.03071448471611497,0.9521850183878873,0.9526802657837087
439.6667,1762,8,0.018408767920663777,0.9448467469043615,0.9450260620068166
439.8333,1762,7,0.02310624337868029,0.9432269277809073,0.9435099023190396
440.0,1761,7,0.020365640316270636,0.9098488367521613,0.9100767358002032
440.1667,1761,7,0.024978614946113354,0.9544611571855066,0.9547879512124787
440.3333,1761,7,0.01580862076520312,0.9450407877368584,0.9451730016122973
440.5,1761,6,-0.011730251231497114,0.9395927182090558,0.9396659379297709
440.6667,1760,6,-0.014544909461125098,1.003391638080622,1.0034970521936506
440.8333,1760,6,-0.009342056369994982,0.9527277899473198,0.9527735910252364
441.0,1760,6,0.009663994402795573,0.93630895027449,0.93635882179426
441.1667,1759,5,0.031655288752464456,0.9013816004250164,0.9019372743659981
441.3333,1759,6,0.026480866552542285,0.9169048670247825,0.9172871804768165
441.5,1759,6,0.003195966652893194,0.9013816004250164,0.9013872662666199
441.6667,1758,6,0.0024903636256313013,0.9399545659153444,0.939957864957835
441.8333,1758,6,0.0029455913851548186,0.9464491486178856,0.9464537323229958
442.0,1757,7,-0.0019784555470289734,0.9160424633247957,0.9160445998424482
442.1667,1757,7,-0.0020619139696082846,0.9184071186312114,0.9184094332277419
442.3333,1757,8,0.0034636091804754287,0.9120873015283031,0.91209387795212
442.5,1756,8,0.019175799917358283,0.9013816004250164,0.9015855482910285
442.6667,1756,9,0.03399212458468694,0.9133996132764483,0.914031902105909
442.8333,1755,9,0.03652533317592046,0.9050341337426087,0.9057708778730116
443.0,1755,10,0.07424476378259154,0.8727232620869868,0.8758756630577678
443.1667,1755,10,0.08728032740162588,0.8431693506758937,0.8476747073438863
443.3333,1754,10,0.08010669662446161,0.8731574793345327,0.8768244217412734
443.5,1754,11,0.07046345525187961,0.8987943893250555,0.90155224629981
443.6667,1753,11,0.053293781588501725,0.9239608972974036,0.9254966055532706
443.8333,1753,11,0.026480866552542285,0.9747643152602741,0.975123944223607
444.0,1752,12,0.043415339206832576,0.9860539636964678,0.9870092760455493
444.1667,1752,12,0.030176882409629485,0.9767803239095945,0.9772463586061075
444.3333,1751,12,0.043415339206832576,0.9550074304969357,0.9559937677531187
444.5,1750,12,0.042004133152308346,0.9256788872768241,0.9266313989672139
444.6667,1750,12,0.027589671309668624,0.9235576955675392,0.9239697002634875
444.8333,1749,12,0.024875011387049322,0.9217224325212618,0.9220580289788803
445.0,1749,12,0.021974111733255492,0.9093936089926378,0.9096590557253417
445.1667,1748,12,0.020156572752637415,0.912880316424843,0.9131028198078537
445.3333,1748,12,0.02182388657261229,0.9324281336245486,0.9326834974414918
445.5,1747,12,0.052802927308667175,0.9729236117108947,0.9743554296851514
445.6667,1746,12,0.05287041977214441,0.9681316468040106,0.9695742193511171
445.8333,1746,12,0.050874571209317716,0.9531258224242367,0.9544826113490019
446.0,1745,12,0.0,0.8922502671310363,0.8922502671310363
446.1667,1744,12,0.008739990438523993,0.9379721574101794,0.9380128759828256
446.3333,1744,12,0.0002518988494894991,0.9624040967137522,0.9624041296796496
446.5,1743,12,-0.0010604128986556641,0.948452150759791,0.9484527435546743
446.6667,1742,13,-0.00701670874168981,0.8834072917305503,0.8834351573739135
446.8333,1742,13,-0.016639318446807785,0.8634358376255881,0.8635961513430772
447.0,1741,13,-0.012783866611571895,0.8794664005194643,0.8795593083403788
447.1667,1741,13,0.06026679974026858,1.0146101332703688,1.0163984502575005
447.3333,1740,13,0.08122080666750661,1.1170733047586079,1.1200221371205294
447.5,1740,13,0.08339951075168436,1.1275777708787507,1.1306578208164981
447.6667,1739,13,0.06932508236789647,1.1112561648538537,1.1134164678910632
447.8333,1739,12,0.022898574260288646,0.9515336925165683,0.9518091787209078
448.0,1738,12,0.03835159983471612,0.9488645335537126,0.9496392726956835
448.1667,1738,12,0.03812331650236683,0.9789979334238467,0.9797399353447332
448.3333,1737,11,0.03353689682516343,0.9380729578426454,0.9386722525377594
448.5,1736,11,0.019127740268442363,0.9340621616876819,0.9342579902491828
448.6667,1736,11,-0.009342056369994982,0.9658628616855832,0.965908039929622
448.8333,1735,11,-0.012039832046877412,0.9370276200244794,0.9371049665029298
449.0,1735,10,0.04037010508917503,0.8997475723618831,0.9006527851264399
449.1667,1734,10,0.0797999126995649,0.843338081834587,0.8471051566005833
449.3333,1734,10,0.09599810393410337,0.8649356701473047,0.8702467175761768
449.5,1734,11,0.09704116927875145,0.8900919519888231,0.8953662220177063
449.6667,1733,11,0.05814833041606493,0.8790280965213533,0.8809492736838652
449.8333,1733,11,0.029773680679765484,0.8910327560251725,0.8915300580300336
450.0,1732,12,-0.006783276161242068,0.8803143100396196,0.8803404439738135
450.1667,1732,12,0.006106579140349331,0.8606330256006305,0.8606546897933531
450.3333,1731,12,0.024263257038290055,0.863238716779877,0.8635796360439926
450.5,1730,12,0.028550635432510976,0.8765443738653907,0.8770092235197245
450.6667,1730,13,0.02906807765250315,0.8453253599258611,0.8458249921066406
450.8333,1729,13,0.025859935888551767,0.8678513445695217,0.8682365418221505
451.0,1729,13,0.021306444352620118,0.8431693506758937,0.8434385090154228
451.1667,1728,13,0.01952216083540596,0.8906758993217296,0.890889820570566
451.3333,1727,13,0.03510490355241212,1.0002705580235263,1.0008863789172677
451.5,1727,13,0.029585519872495324,0.9833444480717812,0.9837894116830704
451.6667,1726,13,0.03313369509529898,0.996738809537865,0.9972893743491046
451.8333,1725,13,0.026480866552542285,0.9696839734639872,0.9700454858852136
452.0,1724,13,0.024128856461668576,0.9615930587513817,0.9618957388163158
452.1667,1724,13,0.03812331650236683,1.0527334497727354,1.0534235157483167
452.3333,1723,13,0.043245994480289825,1.0230840105671823,1.0239976116753495
452.5,1723,13,0.0494553011201959,1.0504049597827705,1.0515685457187909
452.6667,1722,13,0.0515569125983182,1.0996017739297215,1.100809782144972
452.8333,1722,12,0.03050541715248175,1.1256065624216376,1.1260198549947078
453.0,1721,12,0.017425627702678602,1.0967160384720729,1.0968544668928095
453.1667,1720,12,0.01716690659268274,1.1087724421978913,1.1089053301609828
453.3333,1720,11,0.09215622524386018,1.0637788510071844,1.0677631824058005
453.5,1720,11,0.11296763760838197,1.1054016757362275,1.1111591028593872
453.6667,1719,10,0.10533906087935407,1.1236747781336662,1.1286014906780375
453.8333,1719,10,0.08766079962220848,1.0584405330814732,1.0620643944037471
454.0,1718,9,0.015859684142176173,0.9912531438973461,0.991380010322713
454.1667,1718,9,0.05465272075211765,1.0692628540224862,1.0706586621691911
454.3333,1717,8,0.05344232959424112,0.9896191158342128,0.9910610864204833
454.5,1717,8,0.058344413783641066,0.97327883520288,0.9750260312800021
454.6667,1717,8,0.044960945837978286,0.9324281336245486,0.9335114948543507
454.8333,1716,7,0.043415339206832576,0.9042040125340649,0.9052457058507086
455.0,1716,7,0.042004133152308346,0.8765443738653907,0.8775502188233713
455.1667,1716,7,0.028033193212518806,0.8998292737650398,0.9002658395419708
455.3333,1716,7,0.024092671691039715,0.919293061886285,0.9196087159555815
455.5,1715,7,0.03424249985242532,0.8858583338252504,0.8865199018655995
455.6667,1715,7,0.050103228769577575,0.8784341628427536,0.8798618709674751
455.8333,1714,7,0.04459134425226921,0.8897391504751918,0.8908558490971143
456.0,1714,7,0.0494553011201959,0.8839955418332783,0.8853778542464232
456.1667,1714,7,0.0494553011201959,0.8839955418332783,0.8853778542464232
456.3333,1713,7,0.04643935218081281,0.9457337907100624,0.9468732841947741
456.5,1713,7,0.04315400475229105,0.9450767212243578,0.946061455258771
456.6667,1712,7,0.04976576645219138,0.9435161811958102,0.9448277174643528
456.8333,1712,7,0.04660361955223916,0.9370276200244794,0.9381858334275305
457.0,1711,7,0.047548156937939144,0.9401897669244316,0.9413913240823987
457.1667,1711,7,0.05338786199213659,0.9210444047847203,0.9225904071652442
457.3333,1711,8,0.06418022829483111,0.9512778144956932,0.9534403925026876
457.5,1710,9,0.08035573298702448,0.9589090001770908,0.962269980018347
457.6667,1710,10,0.05752739975207441,0.9813861282853493,0.9830707678052191
457.8333,1710,11,0.05028320867218355,0.9758932801038936,0.9771878505314661
458.0,1710,12,0.04865696169506504,0.9712363001239637,0.9724543437097092
458.1667,1709,13,0.04422174266656058,0.9923035905093606,0.9932884667921178
458.3333,1709,13,0.04319823058305941,0.9658628616855832,0.9668283998254144
458.5,1708,13,0.07305066635184047,0.9177218810563491,0.9206247068290379
458.6667,1707,13,0.07822508855176263,0.8392885340259522,0.8429260986743518
458.8333,1706,13,0.08783472978018927,0.8895543496823375,0.8938802385075562
459.0,1705,13,0.07149833969186395,1.022463079903192,1.024959883285104
459.1667,1705,13,0.05752739975207441,1.0636702966952982,1.0652248127949793
459.3333,1704,13,0.03255518826549432,1.0863109503526645,1.086798657129788
459.5,1703,13,0.037568914123803886,1.0521790473941726,1.052849548170939
459.6667,1703,13,0.046053680960943186,0.9648245160936254,0.9659230240476468
459.8333,1702,13,0.032690173192448796,0.9510560535442676,0.9516177091703102
460.0,1702,13,0.04045180649233183,0.9277711536446185,0.9286526057593116
460.1667,1701,13,0.037568914123803886,0.896946381396512,0.8977328301943395
460.3333,1700,14,0.032805160352447155,0.9439268496243751,0.944496731591776
460.5,1700,14,0.013175209467028456,1.0178060999232619,1.0178913710143636
460.6667,1699,14,0.02170447682953714,1.0052680769003737,1.005502357406197
460.8333,1698,14,0.026480866552542285,1.0100444666233788,1.0103915383898854
461.0,1697,15,0.02594558149737782,1.0062974712372283,1.0066318958873088
461.1667,1697,15,0.043005634223260966,0.996524202165518,0.9974517382192318
461.3333,1696,14,0.03967564316234335,0.9960735266835893,0.9968633944629669
461.5,1695,14,0.031655288752464456,0.9660618779240415,0.9665803687661608
461.6667,1695,13,0.029807280823920854,0.9468425954671883,0.9473116565213148
461.8333,1694,13,0.02213435190460777,0.931186272296567,0.931449302564457
462.0,1694,12,0.02337621323258925,0.9547816375282117,0.9550677581753814
462.1667,1693,12,0.025510662390056907,0.984819158398759,0.9851495158831574
462.3333,1693,11,0.02777447210252294,0.9401897669244316,0.9405999251169388
462.5,1692,11,0.030227861938692684,0.9773920782583537,0.9778593959662956
462.6667,1692,11,0.027016151607706755,0.9741803679273674,0.9745549044065149
462.8333,1691,11,0.025805941917769887,0.9513260233981766,0.9516759687166906
463.0,1691,10,0.027155791187314687,0.9540257219372666,0.9544121306400772
463.1667,1690,10,0.026480866552542285,0.9656922763383329,0.9660552825138344
463.3333,1690,10,0.03646010936667755,0.9501690097385668,0.9508682803851429
463.5,1689,11,0.039093520664852215,0.9780277292613613,0.9788087364557532
463.6667,1688,11,0.03535130460955165,0.9734539096382159,0.9740955953742554
463.8333,1688,11,0.04500863636516621,0.9694836732497963,0.9705278821576275
464.0,1687,12,0.04764895737040526,0.9935803959872633,0.9947222860822481
464.1667,1687,12,0.07650028115178859,0.9358777484244967,0.9389991762575769
464.3333,1686,12,0.0808122996517235,0.9386374402644551,0.9421097982938127
464.5,1685,12,0.055309790237822176,0.927992914596044,0.9296397272258822
464.6667,1685,12,0.049060163424929484,0.9098488367521613,0.9111705687600659
464.8333,1684,12,0.027155791187314687,0.9283785858159137,0.9287756648386977
465.0,1684,12,0.0407105276023277,0.9414833724744122,0.9423631400386226
465.1667,1683,12,0.07869549056993738,0.9437177820607419,0.9469932589061493
465.3333,1683,11,0.07869549056993738,0.9465401941697904,0.9498059377657246
465.5,1682,11,0.08167470335171031,0.9134552522248344,0.9170993702891337
465.6667,1681,11,0.05826660292349167,0.8732918799111542,0.8752335142891876
465.8333,1681,11,0.03795458534367351,0.9094806960422857,0.9102723147620005
466.0,1680,10,0.014539892245029863,0.9622805693933296,0.9623904107473472
466.1667,1679,10,0.027674963983293353,0.9742215437008416,0.9746145493693018
466.3333,1679,10,0.07305066635184047,1.0048700444234566,1.0075218141727988
466.5,1678,11,0.07046345525187961,0.9841723556237689,0.9866916053661711
466.6667,1678,11,0.061761017915647094,0.9634746668240807,0.9654521515568496
466.8333,1677,11,0.042004133152308346,0.9588176868441507,0.959737309792135
467.0,1677,12,0.018719233252659256,0.9623658620669543,0.9625479012316424
467.1667,1676,12,0.02906807765250315,0.9376025558244707,0.9380530399860082
467.3333,1676,12,0.0303616832024838,0.9372791544369754,0.9377707849730549
467.5,1675,12,0.03399212458468694,0.9434446454050278,0.944056811572905
467.6667,1675,13,0.030620404312480108,0.9438118624643768,0.9443084458421069
467.8333,1674,13,0.059252207152048465,0.9531258224242367,0.9549657886145801
468.0,1673,13,0.06270182195199658,0.9496762076242886,0.9517438824619525
468.1667,1673,13,0.06819964553941357,0.9304877252995778,0.9329837075666886
468.3333,1672,13,0.06528903305195743,0.9353387461120046,0.9376146478245936
